Household_ID,Region,Households_Type,Race,nPeople,nChildren,nOld,Males,Females,Income,PubTrans
560,15,SP,White,2,1,0,2,0,POV,No
561,6,HW,White,6,4,0,1,5,NO,No
562,67,A,White,1,0,0,0,1,NO,No
563,3,A,White,1,0,0,0,1,NO,No
564,46,A,White,1,0,0,1,0,NO,No
565,2,HW,White,3,1,0,2,1,NO,No
566,22,A,White,1,0,0,0,1,NO,No
567,55,A,White,1,0,0,1,0,NO,No
568,39,HW_O,White,2,0,2,2,0,NO,No
569,53,A,White,1,0,0,1,0,POV,No
570,56,SP,White,2,1,0,1,1,NO,No
571,70,SP,White,2,1,0,0,2,POV,Yes
572,70,HW,Asian,3,1,0,2,1,NO,No
573,69,A,White,1,0,0,0,1,POV,No
574,1,A,White,1,0,0,1,0,NO,No
575,70,SP,Asian,4,3,0,2,2,NO,No
576,70,HW_O,Asian,2,0,2,0,2,NO,No
577,57,HW,Hispanic,4,2,0,2,2,NO,No
578,67,HW_O,White,2,0,2,0,2,NO,No
579,10,R,White,6,0,0,4,2,NO,No
580,68,SP,White,3,2,0,2,1,NO,Yes
581,16,AL_O,Asian,1,0,0,1,0,POV,No
582,33,HW_O,White,2,0,2,1,1,POV,No
583,56,HW,White,4,2,0,2,2,NO,No
584,70,R,White,6,0,0,2,4,POV,No
585,32,A,White,1,0,0,1,0,NO,No
586,16,A,Black,1,0,0,0,1,POV,Yes
587,16,HW,Asian,3,1,0,1,2,POV,No
588,27,HW_O,White,2,0,2,2,0,POV,No
589,26,A,Asian,1,0,0,0,1,NO,No
590,33,AL_O,Hispanic,1,0,0,0,1,NO,No
591,70,AL_O,White,1,0,0,1,0,POV,No
592,68,HW,Black,6,4,0,3,3,POV,No
593,13,HW,White,4,2,0,1,3,NO,Yes
594,51,A,White,1,0,0,1,0,NO,No
595,65,HW,White,4,2,0,1,3,NO,No
596,33,A,White,1,0,0,0,1,NO,No
597,39,HW,White,5,3,0,2,3,NO,No
598,44,A,White,1,0,0,0,1,NO,No
599,1,HW,Asian,4,2,0,2,2,NO,Yes
600,40,A,White,1,0,0,0,1,NO,No
601,41,A,White,1,0,0,1,0,NO,Yes
602,13,A,White,1,0,0,1,0,NO,No
603,4,SP,White,3,2,0,3,0,NO,No
604,17,A,White,1,0,0,0,1,NO,No
605,1,A,White,1,0,0,0,1,NO,No
606,11,AL_O,White,1,0,0,0,1,NO,No
607,28,HW,Hispanic,4,2,0,1,3,POV,No
608,58,R,Hispanic,3,0,0,1,2,NO,No
609,10,A,White,1,0,0,1,0,NO,No
610,53,HW,White,3,1,0,2,1,NO,No
611,63,A,White,1,0,0,0,1,NO,No
612,15,HW,White,3,1,0,1,2,NO,No
613,56,A,White,1,0,0,1,0,NO,No
614,4,HW,White,5,3,0,2,3,NO,No
615,15,AL_O,White,1,0,0,1,0,POV,No
616,21,A,White,1,0,0,0,1,NO,No
617,61,HW_O,White,2,0,2,0,2,NO,No
618,64,A,White,1,0,0,1,0,NO,No
619,16,R,Hispanic,6,0,0,4,2,POV,No
620,53,HW,White,4,2,0,2,2,NO,No
621,3,A,White,1,0,0,1,0,NO,No
622,14,HW,White,3,1,0,2,1,POV,No
623,61,R,White,3,0,0,3,0,NO,No
624,61,HW_O,White,2,0,2,0,2,NO,No
625,50,AL_O,White,1,0,0,0,1,POV,No
626,61,SP,Asian,3,2,0,3,0,NO,No
627,19,A,Black,1,0,0,1,0,NO,No
628,69,A,White,1,0,0,0,1,NO,No
629,67,AL_O,Hispanic,1,0,0,0,1,POV,No
630,69,SP,White,3,2,0,1,2,POV,No
631,64,HW,White,4,2,0,1,3,NO,No
632,40,R,White,4,0,0,3,1,NO,No
633,12,HW_O,White,2,0,2,2,0,NO,No
634,66,R,Asian,6,0,0,2,4,NO,No
635,46,A,White,1,0,0,1,0,POV,No
636,20,A,White,1,0,0,1,0,NO,No
637,68,HW,Multirace,4,2,0,3,1,NO,No
638,50,A,White,1,0,0,1,0,NO,No
639,57,HW,Hispanic,4,2,0,3,1,NO,No
640,65,R,White,2,0,0,1,1,NO,No
641,70,HW_O,White,2,0,2,1,1,NO,No
642,70,R,White,4,0,0,1,3,NO,No
643,70,HW_O,White,2,0,2,1,1,NO,Yes
644,2,A,White,1,0,0,0,1,POV,No
645,22,SP,White,5,4,0,2,3,NO,No
646,61,A,White,1,0,0,1,0,NO,No
647,18,HW,Asian,4,2,0,1,3,NO,No
648,70,Fam_O,White,3,0,1,2,1,NO,No
649,61,HW_O,Asian,2,0,2,2,0,NO,No
650,25,HW_O,White,2,0,2,1,1,NO,No
651,32,A,White,1,0,0,1,0,NO,No
652,11,Fam_O,Black,3,0,1,1,2,NO,No
653,14,HW_O,White,2,0,2,1,1,POV,No
654,61,AL_O,White,1,0,0,1,0,NO,No
655,42,A,White,1,0,0,0,1,POV,No
656,51,AL_O,White,1,0,0,1,0,NO,No
657,26,SP,White,3,2,0,0,3,NO,No
658,52,R,White,3,0,0,1,2,NO,No
659,1,A,White,1,0,0,1,0,NO,No
660,6,HW,Asian,5,3,0,3,2,NO,No
661,13,HW,White,3,1,0,2,1,POV,No
662,16,A,Asian,1,0,0,0,1,POV,No
663,3,AL_O,White,1,0,0,1,0,NO,No
664,50,A,White,1,0,0,1,0,NO,No
665,66,HW,White,3,1,0,1,2,NO,No
666,4,HW_O,White,2,0,2,2,0,NO,No
667,57,AL_O,Black,1,0,0,0,1,NO,No
668,12,R,White,3,0,0,0,3,NO,No
669,2,SP,White,4,3,0,2,2,POV,No
670,22,HW,White,5,3,0,4,1,NO,No
671,14,Fam_O,White,3,0,1,1,2,POV,No
672,4,AL_O,White,1,0,0,1,0,NO,No
673,69,SP,White,2,1,0,0,2,POV,No
674,6,SP,White,3,2,0,1,2,NO,No
675,11,HW,White,3,1,0,1,2,NO,Yes
676,45,SP,White,2,1,0,1,1,NO,No
677,2,A,White,1,0,0,0,1,NO,No
678,1,A,White,1,0,0,1,0,NO,No
679,3,A,White,1,0,0,0,1,NO,No
680,4,A,Asian,1,0,0,1,0,NO,No
681,18,R,White,5,0,0,4,1,NO,No
682,8,HW_O,White,2,0,2,1,1,POV,No
683,50,Fam_O,White,3,0,1,2,1,POV,No
684,37,R,White,6,0,0,1,5,POV,No
685,61,SP,White,2,1,0,0,2,NO,No
686,33,R,Black,5,0,0,1,4,NO,No
687,60,HW,White,4,2,0,1,3,NO,No
688,44,A,White,1,0,0,1,0,NO,No
689,43,A,White,1,0,0,1,0,NO,No
690,56,SP,Black,2,1,0,1,1,POV,No
691,61,HW_O,Hispanic,2,0,2,1,1,NO,No
692,36,A,White,1,0,0,0,1,NO,No
693,12,A,White,1,0,0,1,0,NO,No
694,55,HW_O,White,2,0,2,1,1,NO,No
695,1,A,White,1,0,0,1,0,NO,Yes
696,69,R,White,5,0,0,3,2,POV,No
697,1,SP,White,3,2,0,2,1,NO,No
698,47,HW_O,White,2,0,2,1,1,NO,No
699,66,A,White,1,0,0,1,0,NO,No
700,11,HW,White,3,1,0,1,2,NO,No
701,70,HW_O,White,2,0,2,1,1,POV,No
702,4,R,Asian,4,0,0,2,2,NO,No
703,70,AL_O,Asian,1,0,0,0,1,NO,No
704,20,A,White,1,0,0,0,1,NO,No
705,33,R,White,2,0,0,1,1,NO,No
706,56,HW,White,5,3,0,4,1,NO,No
707,66,AL_O,White,1,0,0,1,0,NO,No
708,28,HW,White,3,1,0,1,2,NO,No
709,6,HW,White,5,3,0,3,2,NO,No
710,25,A,Hispanic,1,0,0,1,0,NO,No
711,7,HW_O,White,2,0,2,0,2,NO,No
712,57,A,Black,1,0,0,1,0,NO,No
713,29,A,White,1,0,0,0,1,NO,No
714,41,HW,White,4,2,0,2,2,NO,No
715,4,R,White,2,0,0,1,1,NO,No
716,56,SP,White,2,1,0,1,1,NO,Yes
717,46,A,White,1,0,0,0,1,NO,No
718,21,SP,White,2,1,0,1,1,NO,No
719,63,HW,Asian,4,2,0,3,1,NO,No
720,51,HW,White,3,1,0,2,1,NO,No
721,18,SP,White,2,1,0,1,1,NO,No
722,25,HW,White,5,3,0,2,3,NO,No
723,60,R,White,3,0,0,2,1,NO,No
724,69,A,Asian,1,0,0,1,0,NO,No
725,15,SP,White,2,1,0,2,0,POV,No
726,66,HW,White,4,2,0,1,3,NO,No
727,69,SP,White,2,1,0,1,1,POV,No
728,42,SP,White,4,3,0,2,2,NO,Yes
729,67,A,Hispanic,1,0,0,0,1,NO,Yes
730,54,HW_O,White,2,0,2,1,1,NO,No
731,63,A,White,1,0,0,0,1,NO,Yes
732,14,A,Multirace,1,0,0,1,0,POV,No
733,1,R,White,3,0,0,2,1,NO,No
734,47,A,Hispanic,1,0,0,1,0,NO,No
735,60,SP,White,2,1,0,1,1,NO,No
736,19,HW_O,White,2,0,2,0,2,NO,No
737,1,R,Asian,4,0,0,2,2,NO,No
738,3,A,White,1,0,0,1,0,NO,No
739,2,HW,White,3,1,0,2,1,NO,No
740,61,A,White,1,0,0,0,1,NO,No
741,66,SP,White,3,2,0,2,1,NO,No
742,67,AL_O,White,1,0,0,0,1,POV,No
743,17,R,Asian,3,0,0,2,1,POV,No
744,70,AL_O,White,1,0,0,1,0,NO,No
745,53,HW_O,White,2,0,2,1,1,NO,No
746,3,A,White,1,0,0,0,1,NO,No
747,64,SP,White,2,1,0,2,0,NO,No
748,1,A,White,1,0,0,0,1,NO,No
749,3,SP,White,2,1,0,0,2,NO,No
750,24,HW_O,Black,2,0,2,0,2,NO,No
751,45,HW,White,3,1,0,2,1,NO,No
752,67,SP,White,3,2,0,1,2,NO,No
753,32,SP,Black,3,2,0,1,2,POV,Yes
754,3,HW_O,Multirace,2,0,2,2,0,NO,No
755,55,HW,White,3,1,0,2,1,NO,No
756,50,A,Hispanic,1,0,0,1,0,NO,No
757,56,AL_O,White,1,0,0,0,1,NO,No
758,1,A,White,1,0,0,0,1,NO,No
759,36,AL_O,White,1,0,0,0,1,POV,No
760,24,Fam_O,White,3,0,1,1,2,NO,No
761,66,R,White,5,0,0,2,3,NO,No
762,52,A,Hispanic,1,0,0,0,1,NO,No
763,16,HW,White,3,1,0,1,2,NO,No
764,63,SP,White,3,2,0,2,1,NO,No
765,61,SP,White,4,3,0,1,3,NO,No
766,14,R,Hispanic,5,0,0,3,2,POV,No
767,70,R,White,4,0,0,2,2,POV,No
768,65,SP,White,5,4,0,2,3,NO,No
769,58,A,White,1,0,0,0,1,NO,No
770,66,HW,White,4,2,0,3,1,NO,No
771,67,A,Black,1,0,0,0,1,NO,No
772,22,A,Multirace,1,0,0,1,0,NO,No
773,3,SP,White,2,1,0,0,2,NO,No
774,59,HW,Black,5,3,0,2,3,NO,No
775,34,A,White,1,0,0,0,1,NO,No
776,70,A,White,1,0,0,1,0,NO,No
777,2,SP,White,3,2,0,2,1,NO,No
778,10,A,Asian,1,0,0,1,0,NO,No
779,56,HW,White,3,1,0,2,1,NO,No
780,25,Fam_O,White,3,0,1,1,2,NO,No
781,11,A,White,1,0,0,1,0,NO,No
782,1,AL_O,White,1,0,0,1,0,NO,No
783,9,SP,White,2,1,0,1,1,NO,Yes
784,1,AL_O,White,1,0,0,1,0,NO,No
785,39,HW,White,4,2,0,3,1,NO,No
786,57,A,Hispanic,1,0,0,0,1,NO,No
787,6,A,White,1,0,0,1,0,NO,No
788,13,HW_O,White,2,0,2,2,0,POV,No
789,16,A,White,1,0,0,0,1,POV,No
790,34,HW_O,White,2,0,2,0,2,NO,No
791,10,SP,White,3,2,0,2,1,NO,No
792,13,R,White,4,0,0,2,2,POV,No
793,18,HW,Asian,3,1,0,2,1,POV,No
794,51,R,White,6,0,0,5,1,NO,No
795,16,SP,Asian,3,2,0,1,2,POV,No
796,42,R,White,5,0,0,2,3,NO,No
797,2,AL_O,Hispanic,1,0,0,0,1,POV,No
798,68,A,Asian,1,0,0,1,0,NO,No
799,59,HW,Multirace,4,2,0,3,1,NO,No
800,27,SP,White,2,1,0,1,1,NO,No
801,69,A,White,1,0,0,1,0,POV,No
802,3,A,Asian,1,0,0,1,0,NO,No
803,41,HW,Hispanic,6,4,0,2,4,POV,No
804,36,A,White,1,0,0,1,0,POV,No
805,45,HW,White,6,4,0,2,4,NO,No
806,28,A,White,1,0,0,0,1,NO,No
807,11,HW_O,White,2,0,2,2,0,NO,No
808,56,HW_O,White,2,0,2,2,0,NO,No
809,37,Fam_O,White,3,0,1,1,2,NO,No
810,70,HW,Multirace,3,1,0,1,2,NO,No
811,4,R,White,5,0,0,3,2,NO,No
812,3,HW_O,White,2,0,2,1,1,NO,No
813,48,HW,White,3,1,0,2,1,POV,No
814,38,A,White,1,0,0,1,0,NO,No
815,13,R,White,2,0,0,1,1,POV,No
816,47,SP,Hispanic,3,2,0,0,3,NO,No
817,33,SP,White,2,1,0,0,2,NO,No
818,58,HW,Black,4,2,0,1,3,NO,No
819,13,HW,White,4,2,0,2,2,NO,Yes
820,64,A,White,1,0,0,0,1,NO,No
821,3,AL_O,White,1,0,0,1,0,NO,No
822,56,Fam_O,White,3,0,1,1,2,NO,No
823,60,HW,White,3,1,0,2,1,NO,No
824,56,A,White,1,0,0,1,0,NO,No
825,69,A,White,1,0,0,0,1,POV,No
826,14,AL_O,White,1,0,0,1,0,POV,No
827,37,HW,Black,3,1,0,2,1,POV,No
828,37,HW_O,White,2,0,2,1,1,POV,No
829,1,HW,White,6,4,0,5,1,POV,No
830,70,A,Asian,1,0,0,1,0,NO,Yes
831,51,HW_O,White,2,0,2,2,0,NO,No
832,23,HW,White,6,4,0,2,4,NO,No
833,69,A,Asian,1,0,0,1,0,NO,No
834,39,HW_O,White,2,0,2,1,1,NO,No
835,19,SP,White,3,2,0,3,0,NO,Yes
836,1,HW_O,White,2,0,2,1,1,NO,No
837,28,HW,White,5,3,0,2,3,NO,No
838,55,SP,White,5,4,0,2,3,NO,No
839,70,A,Asian,1,0,0,0,1,POV,No
840,42,Fam_O,White,3,0,1,2,1,NO,No
841,14,AL_O,Black,1,0,0,1,0,NO,No
842,60,HW_O,White,2,0,2,2,0,NO,No
843,2,A,White,1,0,0,1,0,NO,No
844,70,Fam_O,White,3,0,1,2,1,NO,No
845,23,SP,White,3,2,0,3,0,NO,No
846,1,SP,White,4,3,0,3,1,POV,No
847,47,AL_O,White,1,0,0,0,1,NO,No
848,27,HW_O,Black,2,0,2,0,2,NO,Yes
849,46,AL_O,White,1,0,0,1,0,NO,No
850,38,A,White,1,0,0,0,1,NO,No
851,66,HW,White,3,1,0,1,2,NO,No
852,7,SP,White,2,1,0,0,2,NO,Yes
853,39,R,Black,3,0,0,2,1,POV,No
854,58,HW,Hispanic,3,1,0,2,1,NO,No
855,21,HW,White,4,2,0,3,1,POV,No
856,47,SP,White,3,2,0,3,0,NO,No
857,7,SP,White,3,2,0,2,1,NO,No
858,21,SP,White,2,1,0,1,1,NO,No
859,70,HW,White,4,2,0,1,3,POV,No
860,16,R,Asian,2,0,0,1,1,POV,No
861,66,HW,White,4,2,0,3,1,NO,No
862,31,HW,White,6,4,0,3,3,NO,No
863,65,HW,White,3,1,0,1,2,NO,No
864,46,A,White,1,0,0,0,1,NO,No
865,1,HW,Asian,4,2,0,2,2,POV,No
866,15,AL_O,White,1,0,0,0,1,POV,No
867,66,R,White,4,0,0,3,1,NO,No
868,69,AL_O,White,1,0,0,1,0,POV,No
869,14,HW_O,White,2,0,2,0,2,NO,No
870,43,HW,White,3,1,0,2,1,NO,No
871,36,Fam_O,Hispanic,3,0,1,1,2,NO,No
872,27,AL_O,White,1,0,0,0,1,NO,Yes
873,65,SP,White,4,3,0,2,2,NO,No
874,29,A,White,1,0,0,0,1,POV,No
875,48,HW,White,5,3,0,2,3,NO,No
876,1,AL_O,White,1,0,0,1,0,NO,No
877,43,AL_O,White,1,0,0,0,1,NO,No
878,18,HW,White,4,2,0,2,2,POV,Yes
879,40,A,White,1,0,0,1,0,NO,No
880,37,A,White,1,0,0,0,1,POV,No
881,38,A,White,1,0,0,1,0,NO,No
882,4,SP,White,4,3,0,1,3,NO,No
883,54,SP,White,3,2,0,0,3,NO,No
884,43,A,White,1,0,0,1,0,NO,No
885,1,AL_O,White,1,0,0,1,0,NO,No
886,45,A,White,1,0,0,0,1,NO,No
887,1,AL_O,White,1,0,0,0,1,NO,No
888,22,A,White,1,0,0,1,0,NO,No
889,38,HW,White,5,3,0,2,3,NO,No
890,18,AL_O,Asian,1,0,0,1,0,POV,No
891,9,SP,White,3,2,0,1,2,NO,No
892,25,A,White,1,0,0,1,0,NO,No
893,70,SP,Asian,3,2,0,1,2,NO,No
894,61,A,White,1,0,0,0,1,NO,No
895,3,HW_O,White,2,0,2,2,0,NO,No
896,53,HW_O,White,2,0,2,0,2,NO,No
897,66,HW,White,3,1,0,1,2,NO,No
898,1,R,White,3,0,0,2,1,NO,Yes
899,67,R,Black,6,0,0,3,3,NO,No
900,45,Fam_O,White,3,0,1,1,2,NO,No
901,49,AL_O,White,1,0,0,1,0,NO,Yes
902,39,R,Asian,4,0,0,4,0,NO,No
903,21,HW,White,4,2,0,1,3,NO,No
904,64,AL_O,White,1,0,0,0,1,NO,No
905,66,A,Asian,1,0,0,1,0,NO,No
906,61,Fam_O,White,3,0,1,1,2,NO,No
907,18,HW,White,3,1,0,1,2,POV,No
908,2,HW,Asian,3,1,0,2,1,NO,No
909,66,HW,White,5,3,0,4,1,NO,No
910,9,HW_O,White,2,0,2,1,1,NO,Yes
911,58,AL_O,Hispanic,1,0,0,1,0,NO,No
912,43,R,White,4,0,0,0,4,NO,No
913,3,SP,Asian,3,2,0,2,1,NO,No
914,28,R,Asian,6,0,0,4,2,NO,No
915,37,HW,White,4,2,0,2,2,POV,No
916,61,A,White,1,0,0,0,1,NO,No
917,38,R,White,4,0,0,3,1,NO,No
918,69,HW,Asian,4,2,0,1,3,NO,No
919,67,HW,White,3,1,0,1,2,NO,No
920,2,HW,White,4,2,0,1,3,NO,No
921,66,HW,White,3,1,0,2,1,NO,No
922,11,HW,White,4,2,0,2,2,NO,No
923,28,A,Asian,1,0,0,0,1,NO,No
924,42,HW,White,4,2,0,2,2,NO,No
925,50,R,White,2,0,0,0,2,NO,Yes
926,53,HW,White,3,1,0,1,2,NO,No
927,45,R,White,4,0,0,4,0,NO,No
928,15,R,White,3,0,0,1,2,POV,No
929,16,A,White,1,0,0,1,0,POV,No
930,59,HW,White,4,2,0,2,2,NO,No
931,40,AL_O,White,1,0,0,0,1,POV,No
932,69,HW,Hispanic,3,1,0,2,1,POV,No
933,1,Fam_O,White,3,0,1,2,1,NO,No
934,15,A,White,1,0,0,1,0,NO,No
935,40,A,White,1,0,0,0,1,NO,No
936,37,A,White,1,0,0,0,1,NO,No
937,10,HW,White,3,1,0,2,1,NO,No
938,18,AL_O,White,1,0,0,0,1,POV,No
939,47,AL_O,Hispanic,1,0,0,0,1,NO,No
940,22,A,White,1,0,0,0,1,NO,No
941,66,SP,Hispanic,3,2,0,1,2,NO,No
942,66,HW_O,White,2,0,2,1,1,NO,No
943,14,R,Asian,3,0,0,1,2,NO,No
944,18,HW_O,White,2,0,2,2,0,NO,No
945,67,R,White,2,0,0,1,1,NO,No
946,22,A,White,1,0,0,1,0,NO,No
947,18,SP,Hispanic,2,1,0,1,1,POV,No
948,70,HW_O,Hispanic,2,0,2,1,1,NO,No
949,26,HW_O,White,2,0,2,1,1,NO,No
950,35,HW,White,3,1,0,2,1,NO,Yes
951,70,SP,White,2,1,0,0,2,NO,No
952,14,HW_O,White,2,0,2,2,0,NO,No
953,11,SP,Asian,2,1,0,1,1,NO,Yes
954,9,HW,White,3,1,0,2,1,NO,No
955,1,A,White,1,0,0,1,0,NO,No
956,56,HW,White,4,2,0,3,1,NO,No
957,49,AL_O,White,1,0,0,1,0,NO,No
958,42,A,Hispanic,1,0,0,0,1,NO,No
959,37,HW,White,4,2,0,3,1,NO,No
960,60,HW,White,3,1,0,1,2,NO,No
961,59,SP,Hispanic,2,1,0,2,0,NO,No
962,33,SP,White,2,1,0,0,2,NO,No
963,16,HW_O,Asian,2,0,2,1,1,POV,No
964,4,R,White,6,0,0,3,3,NO,No
965,14,SP,Asian,3,2,0,2,1,POV,No
966,68,R,White,5,0,0,4,1,NO,No
967,62,A,White,1,0,0,0,1,NO,No
968,70,SP,White,2,1,0,2,0,NO,No
969,13,HW,White,3,1,0,1,2,POV,No
970,2,A,White,1,0,0,0,1,NO,No
971,14,SP,Hispanic,5,4,0,4,1,POV,No
972,67,HW,White,4,2,0,2,2,NO,No
973,10,SP,White,3,2,0,2,1,NO,No
974,23,Fam_O,White,3,0,1,2,1,NO,Yes
975,48,A,White,1,0,0,0,1,NO,Yes
976,27,HW_O,Black,2,0,2,0,2,NO,No
977,8,A,White,1,0,0,1,0,POV,No
978,70,AL_O,White,1,0,0,1,0,NO,No
979,65,HW_O,White,2,0,2,2,0,NO,No
980,56,HW_O,Black,2,0,2,1,1,NO,No
981,22,A,White,1,0,0,0,1,NO,No
982,68,HW_O,Multirace,2,0,2,1,1,POV,No
983,66,HW,White,6,4,0,3,3,NO,No
984,39,A,White,1,0,0,1,0,POV,No
985,66,HW_O,White,2,0,2,1,1,NO,No
986,25,SP,Hispanic,3,2,0,1,2,NO,No
987,67,SP,White,2,1,0,1,1,NO,No
988,30,A,White,1,0,0,1,0,NO,No
989,66,R,Hispanic,6,0,0,4,2,NO,No
990,14,AL_O,Hispanic,1,0,0,0,1,POV,No
991,20,A,Hispanic,1,0,0,0,1,NO,No
992,1,AL_O,White,1,0,0,0,1,NO,No
993,51,R,White,3,0,0,0,3,NO,No
994,44,AL_O,White,1,0,0,0,1,NO,No
995,59,R,White,2,0,0,1,1,NO,No
996,68,HW_O,White,2,0,2,2,0,NO,No
997,49,HW,Black,3,1,0,1,2,NO,No
998,19,A,Black,1,0,0,0,1,POV,No
999,66,AL_O,White,1,0,0,1,0,NO,No
1000,61,AL_O,White,1,0,0,0,1,NO,No
1001,18,HW_O,White,2,0,2,2,0,POV,No
1002,10,AL_O,White,1,0,0,1,0,NO,No
1003,2,HW,Asian,3,1,0,2,1,NO,No
1004,66,AL_O,White,1,0,0,0,1,NO,No
1005,65,R,White,2,0,0,1,1,NO,No
1006,1,SP,White,2,1,0,1,1,POV,No
1007,25,Fam_O,White,3,0,1,1,2,NO,No
1008,18,SP,White,2,1,0,1,1,POV,No
1009,1,HW,White,4,2,0,1,3,NO,No
1010,37,HW,Hispanic,5,3,0,2,3,POV,No
1011,21,A,White,1,0,0,0,1,NO,No
1012,55,A,Hispanic,1,0,0,0,1,NO,No
1013,51,A,White,1,0,0,0,1,NO,No
1014,1,HW_O,White,2,0,2,1,1,NO,No
1015,16,A,White,1,0,0,0,1,POV,No
1016,30,A,White,1,0,0,0,1,NO,No
1017,70,AL_O,Asian,1,0,0,1,0,POV,Yes
1018,14,SP,White,2,1,0,2,0,POV,No
1019,2,A,White,1,0,0,1,0,NO,No
1020,21,HW,Black,3,1,0,1,2,NO,No
1021,3,A,White,1,0,0,0,1,NO,No
1022,38,AL_O,White,1,0,0,1,0,NO,No
1023,20,R,White,3,0,0,3,0,NO,No
1024,67,A,Hispanic,1,0,0,0,1,NO,No
1025,1,AL_O,Hispanic,1,0,0,0,1,NO,Yes
1026,18,SP,White,3,2,0,2,1,POV,No
1027,9,HW,White,6,4,0,2,4,NO,No
1028,27,SP,White,2,1,0,2,0,NO,No
1029,18,R,White,6,0,0,3,3,POV,No
1030,3,R,White,2,0,0,2,0,NO,No
1031,59,HW_O,White,2,0,2,1,1,NO,No
1032,25,AL_O,White,1,0,0,1,0,NO,No
1033,60,SP,White,2,1,0,0,2,NO,No
1034,4,AL_O,White,1,0,0,1,0,NO,No
1035,22,A,White,1,0,0,1,0,NO,No
1036,64,HW_O,White,2,0,2,0,2,NO,No
1037,13,HW_O,Other,2,0,2,1,1,POV,No
1038,16,HW_O,Asian,2,0,2,0,2,POV,No
1039,3,HW,White,5,3,0,1,4,NO,No
1040,24,HW,White,4,2,0,2,2,NO,No
1041,67,HW_O,White,2,0,2,0,2,NO,No
1042,39,AL_O,White,1,0,0,1,0,NO,No
1043,4,SP,White,3,2,0,0,3,NO,No
1044,37,HW_O,White,2,0,2,1,1,NO,No
1045,68,AL_O,White,1,0,0,1,0,NO,No
1046,70,HW_O,Hispanic,2,0,2,0,2,NO,No
1047,59,SP,White,2,1,0,2,0,NO,No
1048,70,SP,White,4,3,0,0,4,POV,No
1049,68,HW,Multirace,5,3,0,2,3,NO,No
1050,28,R,White,2,0,0,1,1,NO,No
1051,47,HW,Hispanic,4,2,0,2,2,NO,No
1052,1,HW,White,4,2,0,2,2,NO,No
1053,14,SP,White,2,1,0,0,2,POV,No
1054,66,HW_O,White,2,0,2,1,1,NO,No
1055,66,AL_O,White,1,0,0,0,1,NO,No
1056,3,A,White,1,0,0,0,1,NO,No
1057,27,HW_O,White,2,0,2,2,0,NO,No
1058,23,HW,Hispanic,4,2,0,3,1,NO,No
1059,47,HW,White,5,3,0,3,2,NO,No
1060,44,HW,White,6,4,0,4,2,NO,No
1061,25,HW,White,3,1,0,2,1,NO,No
1062,22,SP,White,2,1,0,1,1,POV,No
1063,50,SP,White,3,2,0,2,1,NO,No
1064,1,A,White,1,0,0,1,0,POV,No
1065,66,Fam_O,White,3,0,1,2,1,NO,No
1066,65,HW,White,4,2,0,1,3,POV,No
1067,2,HW,White,4,2,0,2,2,NO,No
1068,66,HW,White,3,1,0,1,2,NO,No
1069,2,HW_O,White,2,0,2,1,1,NO,No
1070,69,A,White,1,0,0,0,1,POV,No
1071,27,AL_O,Black,1,0,0,1,0,NO,Yes
1072,63,A,White,1,0,0,1,0,NO,No
1073,64,A,White,1,0,0,0,1,NO,No
1074,54,R,White,6,0,0,3,3,NO,No
1075,15,A,White,1,0,0,1,0,NO,No
1076,66,AL_O,White,1,0,0,0,1,NO,No
1077,29,AL_O,White,1,0,0,0,1,POV,No
1078,43,HW,White,4,2,0,2,2,NO,No
1079,48,SP,White,4,3,0,1,3,NO,No
1080,67,HW,Asian,4,2,0,2,2,NO,No
1081,47,R,White,5,0,0,3,2,NO,No
1082,22,R,White,4,0,0,1,3,NO,No
1083,14,HW,White,4,2,0,1,3,NO,No
1084,61,HW,White,3,1,0,1,2,NO,No
1085,18,SP,White,2,1,0,2,0,POV,No
1086,63,A,Asian,1,0,0,1,0,POV,No
1087,44,R,White,4,0,0,3,1,NO,No
1088,2,HW_O,White,2,0,2,2,0,POV,No
1089,6,SP,Asian,3,2,0,1,2,NO,Yes
1090,8,HW,White,4,2,0,2,2,POV,No
1091,14,SP,Asian,2,1,0,1,1,POV,No
1092,47,HW,White,4,2,0,1,3,NO,No
1093,13,A,White,1,0,0,1,0,NO,No
1094,40,A,Hispanic,1,0,0,0,1,POV,No
1095,6,AL_O,White,1,0,0,0,1,POV,No
1096,23,A,White,1,0,0,1,0,POV,No
1097,22,AL_O,Hispanic,1,0,0,0,1,NO,No
1098,62,A,White,1,0,0,1,0,NO,No
1099,30,AL_O,Black,1,0,0,1,0,NO,No
1100,69,R,White,2,0,0,0,2,NO,No
1101,57,HW_O,Black,2,0,2,0,2,NO,No
1102,23,R,Hispanic,4,0,0,2,2,NO,No
1103,67,AL_O,White,1,0,0,0,1,NO,No
1104,58,Fam_O,White,3,0,1,2,1,NO,No
1105,22,A,White,1,0,0,1,0,NO,No
1106,34,SP,Black,3,2,0,2,1,NO,No
1107,56,AL_O,White,1,0,0,0,1,NO,No
1108,35,A,White,1,0,0,0,1,NO,Yes
1109,4,AL_O,White,1,0,0,0,1,NO,No
1110,65,AL_O,White,1,0,0,0,1,NO,No
1111,49,SP,White,2,1,0,2,0,NO,No
1112,40,SP,White,3,2,0,1,2,NO,Yes
1113,69,HW,White,4,2,0,2,2,POV,No
1114,30,HW_O,White,2,0,2,0,2,NO,No
