"Household_ID","Region","Income","Race","PubTrans"
1017,70,"POV","Asian","Yes"
1018,14,"POV","White","No"
1019,2,"NO","White","No"
1020,21,"NO","Black","No"
1021,3,"NO","White","No"
1022,38,"NO","White","No"
1023,20,"NO","White","No"
1024,67,"NO","Hispanic","No"
1025,1,"NO","Hispanic","Yes"
1026,18,"POV","White","No"
1027,9,"NO","White","No"
1028,27,"NO","White","No"
1029,18,"POV","White","No"
1030,3,"NO","White","No"
1031,59,"NO","White","No"
1032,25,"NO","White","No"
1033,60,"NO","White","No"
1034,4,"NO","White","No"
1035,22,"NO","White","No"
1036,64,"NO","White","No"
1037,13,"POV","Other","No"
1038,16,"POV","Asian","No"
1039,3,"NO","White","No"
1040,24,"NO","White","No"
1041,67,"NO","White","No"
1042,39,"NO","White","No"
1043,4,"NO","White","No"
1044,37,"NO","White","No"
1045,68,"NO","White","No"
1046,70,"NO","Hispanic","No"
1047,59,"NO","White","No"
1048,70,"POV","White","No"
1049,68,"NO","Multirace","No"
1050,28,"NO","White","No"
1051,47,"NO","Hispanic","No"
1052,1,"NO","White","No"
1053,14,"POV","White","No"
1054,66,"NO","White","No"
1055,66,"NO","White","No"
1056,3,"NO","White","No"
1057,27,"NO","White","No"
1058,23,"NO","Hispanic","No"
1059,47,"NO","White","No"
1060,44,"NO","White","No"
1061,25,"NO","White","No"
1062,22,"POV","White","No"
1063,50,"NO","White","No"
1064,1,"POV","White","No"
1065,66,"NO","White","No"
1066,65,"POV","White","No"
1067,2,"NO","White","No"
1068,66,"NO","White","No"
1069,2,"NO","White","No"
1070,69,"POV","White","No"
1071,27,"NO","Black","Yes"
1072,63,"NO","White","No"
1073,64,"NO","White","No"
1074,54,"NO","White","No"
1075,15,"NO","White","No"
1076,66,"NO","White","No"
1077,29,"POV","White","No"
1078,43,"NO","White","No"
1079,48,"NO","White","No"
1080,67,"NO","Asian","No"
1081,47,"NO","White","No"
1082,22,"NO","White","No"
1083,14,"NO","White","No"
1084,61,"NO","White","No"
1085,18,"POV","White","No"
1086,63,"POV","Asian","No"
1087,44,"NO","White","No"
1088,2,"POV","White","No"
1089,6,"NO","Asian","Yes"
1090,8,"POV","White","No"
1091,14,"POV","Asian","No"
1092,47,"NO","White","No"
1093,13,"NO","White","No"
1094,40,"POV","Hispanic","No"
1095,6,"POV","White","No"
1096,23,"POV","White","No"
1097,22,"NO","Hispanic","No"
1098,62,"NO","White","No"
1099,30,"NO","Black","No"
1100,69,"NO","White","No"
1101,57,"NO","Black","No"
1102,23,"NO","Hispanic","No"
1103,67,"NO","White","No"
1104,58,"NO","White","No"
1105,22,"NO","White","No"
1106,34,"NO","Black","No"
1107,56,"NO","White","No"
1108,35,"NO","White","Yes"
1109,4,"NO","White","No"
1110,65,"NO","White","No"
1111,49,"NO","White","No"
1112,40,"NO","White","Yes"
1113,69,"POV","White","No"
1114,30,"NO","White","No"
1115,8,"NO","Asian","No"
1116,45,"NO","White","No"
1117,24,"NO","White","No"
1118,40,"POV","White","Yes"
1119,4,"NO","White","No"
1120,60,"NO","Hispanic","No"
1121,34,"NO","White","No"
1122,7,"NO","White","No"
1123,16,"POV","White","No"
1124,38,"NO","Asian","No"
1125,13,"NO","Hispanic","No"
1126,37,"NO","White","No"
1127,70,"POV","White","No"
1128,61,"NO","White","No"
1129,47,"NO","White","No"
1130,25,"POV","White","No"
1131,59,"NO","Multirace","No"
1132,68,"NO","Multirace","No"
1133,70,"NO","White","No"
1134,9,"NO","White","No"
1135,22,"NO","White","No"
1136,2,"POV","White","No"
1137,61,"NO","White","No"
1138,19,"NO","Amer Indian","No"
1139,47,"NO","White","No"
1140,49,"NO","White","No"
1141,1,"NO","White","No"
1142,16,"POV","Asian","No"
1143,66,"NO","White","No"
1144,23,"NO","White","Yes"
1145,3,"NO","White","No"
1146,27,"POV","White","No"
1147,59,"NO","White","No"
1148,54,"NO","White","No"
1149,60,"NO","White","Yes"
1150,54,"NO","White","No"
1151,60,"NO","White","No"
1152,60,"POV","White","No"
1153,52,"POV","Black","No"
1154,60,"NO","White","No"
1155,51,"NO","Multirace","No"
1156,30,"NO","White","No"
1157,9,"POV","White","No"
1158,33,"NO","White","No"
1159,4,"NO","White","No"
1160,4,"NO","White","No"
1161,14,"POV","White","No"
1162,39,"NO","White","No"
1163,69,"POV","White","No"
1164,12,"NO","White","No"
1165,36,"POV","White","No"
1166,54,"NO","White","No"
1167,2,"NO","White","No"
1168,39,"NO","White","No"
1169,4,"NO","White","No"
1170,70,"NO","White","No"
1171,63,"NO","White","No"
1172,54,"NO","White","No"
1173,47,"NO","White","No"
1174,44,"NO","White","No"
1175,46,"NO","White","No"
1176,58,"NO","White","No"
1177,1,"NO","White","No"
1178,19,"NO","Black","Yes"
1179,40,"NO","White","No"
1180,61,"NO","White","No"
1181,2,"NO","White","No"
1182,1,"NO","White","No"
1183,66,"NO","White","No"
1184,66,"NO","White","No"
1185,37,"NO","White","No"
1186,9,"NO","White","No"
1187,37,"POV","White","No"
1188,65,"NO","White","No"
1189,12,"NO","White","No"
1190,69,"POV","White","No"
1191,52,"NO","White","No"
1192,10,"NO","White","Yes"
1193,39,"POV","White","No"
1194,53,"NO","White","No"
1195,23,"NO","White","No"
1196,54,"NO","White","No"
1197,69,"NO","White","No"
1198,66,"NO","Asian","No"
1199,30,"POV","Hispanic","No"
1200,66,"NO","Hispanic","No"
1201,66,"NO","Asian","No"
1202,69,"POV","Hispanic","No"
1203,19,"NO","Black","No"
1204,33,"POV","White","No"
1205,53,"NO","White","No"
1206,13,"POV","White","Yes"
1207,27,"NO","White","No"
1208,11,"NO","White","No"
1209,38,"NO","Hispanic","No"
1210,70,"NO","White","No"
1211,1,"NO","White","No"
1212,40,"POV","White","Yes"
1213,49,"POV","White","No"
1214,3,"NO","White","No"
1215,44,"NO","Multirace","No"
1216,70,"NO","Asian","No"
1217,27,"NO","Black","No"
1218,47,"NO","White","No"
1219,52,"NO","White","Yes"
1220,14,"POV","White","No"
1221,15,"POV","White","No"
1222,42,"NO","White","No"
1223,60,"NO","Hispanic","No"
1224,40,"NO","Hispanic","No"
1225,69,"POV","White","No"
1226,10,"NO","White","No"
1227,1,"POV","Multirace","No"
1228,1,"NO","White","No"
1229,13,"NO","White","Yes"
1230,42,"NO","Asian","No"
1231,58,"NO","Hispanic","No"
1232,56,"NO","Hispanic","No"
1233,49,"NO","White","Yes"
1234,43,"POV","White","No"
1235,3,"NO","White","No"
1236,1,"NO","Asian","No"
1237,24,"NO","White","No"
1238,2,"POV","White","No"
1239,4,"NO","White","No"
1240,55,"NO","White","No"
1241,14,"NO","White","No"
1242,2,"POV","White","No"
1243,2,"POV","White","Yes"
1244,49,"NO","White","No"
1245,29,"NO","White","No"
1246,56,"NO","Hispanic","No"
1247,53,"NO","White","No"
1248,6,"NO","Black","No"
1249,67,"NO","White","No"
1250,23,"NO","White","No"
1251,2,"POV","White","No"
1252,70,"NO","Asian","No"
1253,1,"NO","Asian","No"
1254,16,"POV","White","No"
1255,52,"NO","Hispanic","No"
1256,65,"NO","White","No"
1257,53,"NO","White","No"
1258,30,"POV","White","No"
1259,30,"NO","White","No"
1260,63,"NO","White","No"
1261,46,"NO","White","No"
1262,64,"NO","White","No"
1263,40,"NO","White","No"
1264,56,"NO","White","Yes"
1265,42,"NO","White","No"
1266,58,"NO","White","No"
1267,39,"NO","White","No"
1268,18,"POV","White","No"
1269,48,"NO","White","No"
1270,61,"NO","Hispanic","No"
1271,70,"NO","White","No"
1272,58,"NO","White","No"
1273,9,"NO","White","No"
1274,14,"POV","White","No"
1275,61,"NO","White","No"
1276,12,"NO","Asian","No"
1277,66,"NO","White","No"
1278,14,"POV","White","No"
1279,2,"NO","White","No"
1280,70,"NO","White","No"
1281,29,"NO","Black","No"
1282,24,"NO","White","No"
1283,61,"NO","White","No"
1284,69,"POV","White","No"
1285,29,"NO","White","No"
1286,1,"NO","White","No"
1287,61,"NO","White","No"
1288,59,"NO","Black","No"
1289,13,"POV","White","No"
1290,66,"NO","White","No"
1291,15,"POV","Asian","No"
1292,39,"NO","White","Yes"
1293,56,"NO","White","No"
1294,66,"NO","White","No"
1295,57,"POV","Hispanic","No"
1296,22,"NO","Black","No"
1297,18,"POV","White","No"
1298,23,"NO","Black","No"
1299,2,"POV","Asian","No"
1300,70,"NO","White","No"
1301,2,"NO","White","No"
1302,2,"NO","White","No"
1303,40,"NO","White","No"
1304,7,"NO","White","No"
1305,38,"NO","White","No"
1306,25,"NO","White","No"
1307,42,"NO","White","No"
1308,67,"NO","White","No"
1309,48,"NO","Hispanic","No"
1310,20,"NO","White","No"
1311,43,"NO","White","No"
1312,53,"NO","White","No"
1313,70,"NO","Asian","No"
1314,16,"POV","Asian","No"
1315,65,"NO","White","No"
1316,14,"POV","Black","No"
1317,32,"POV","Asian","No"
1318,70,"NO","White","No"
1319,10,"NO","Asian","No"
1320,56,"NO","White","No"
1321,2,"NO","White","No"
1322,61,"NO","White","No"
1323,27,"NO","White","Yes"
1324,3,"NO","White","No"
1325,4,"NO","White","No"
1326,6,"NO","White","No"
1327,16,"POV","White","No"
1328,18,"POV","Asian","No"
1329,60,"NO","White","No"
1330,2,"NO","White","No"
1331,59,"NO","White","No"
1332,53,"NO","White","No"
1333,4,"NO","White","No"
1334,67,"NO","White","No"
1335,70,"NO","White","No"
1336,13,"POV","White","No"
1337,44,"NO","Multirace","No"
1338,49,"NO","White","No"
1339,30,"NO","Asian","No"
1340,29,"NO","Black","No"
1341,18,"POV","Black","No"
1342,70,"NO","White","No"
1343,34,"NO","Black","No"
1344,59,"NO","White","No"
1345,56,"NO","Hispanic","No"
1346,17,"POV","White","No"
1347,70,"NO","White","No"
1348,66,"NO","Asian","No"
1349,26,"NO","White","No"
1350,9,"NO","White","No"
1351,67,"NO","Hispanic","No"
1352,16,"POV","Asian","No"
1353,28,"NO","White","No"
1354,13,"NO","White","No"
1355,28,"NO","White","No"
1356,30,"POV","White","No"
1357,14,"POV","White","No"
1358,43,"NO","White","No"
1359,33,"NO","Hispanic","Yes"
1360,11,"NO","White","No"
1361,59,"NO","Black","No"
1362,64,"NO","Hispanic","No"
1363,56,"NO","White","No"
1364,69,"POV","White","No"
1365,34,"NO","White","No"
1366,57,"NO","White","No"
1367,61,"NO","White","No"
1368,70,"NO","White","No"
1369,52,"NO","Black","No"
1370,60,"NO","White","No"
1371,37,"NO","White","No"
1372,10,"NO","White","No"
1373,69,"POV","Asian","No"
1374,32,"NO","White","No"
1375,47,"NO","Multirace","No"
1376,52,"NO","Black","Yes"
1377,55,"NO","Hispanic","No"
1378,16,"POV","Asian","Yes"
1379,69,"POV","White","No"
1380,66,"NO","Hispanic","No"
1381,60,"NO","White","No"
1382,38,"NO","White","No"
1383,63,"NO","Asian","No"
1384,48,"NO","White","No"
1385,65,"NO","Hispanic","No"
1386,68,"NO","Asian","No"
1387,14,"POV","White","No"
1388,54,"NO","White","No"
1389,61,"NO","White","No"
1390,16,"POV","White","No"
1391,47,"NO","Hispanic","No"
1392,1,"NO","Asian","No"
1393,6,"POV","White","No"
1394,17,"POV","White","No"
1395,65,"NO","White","No"
1396,64,"NO","White","No"
1397,70,"NO","White","No"
1398,66,"NO","White","No"
1399,13,"NO","White","No"
1400,65,"NO","White","No"
1401,55,"NO","White","No"
1402,24,"NO","White","No"
1403,57,"NO","White","No"
1404,11,"POV","White","No"
1405,70,"NO","White","Yes"
1406,1,"NO","White","No"
1407,14,"POV","White","No"
1408,55,"NO","White","No"
1409,23,"POV","Hispanic","No"
1410,29,"NO","White","No"
1411,4,"NO","White","No"
1412,13,"POV","Asian","No"
1413,39,"NO","White","No"
1414,33,"NO","White","No"
1415,70,"NO","White","No"
1416,66,"NO","White","No"
1417,23,"NO","White","No"
1418,40,"NO","White","No"
1419,40,"NO","Asian","Yes"
1420,56,"NO","Black","No"
1421,64,"NO","White","No"
1422,11,"NO","White","No"
1423,20,"NO","White","No"
1424,38,"NO","White","No"
1425,40,"NO","White","No"
1426,52,"NO","Multirace","No"
1427,33,"POV","White","No"
1428,48,"NO","White","No"
1429,18,"POV","White","No"
1430,3,"NO","White","No"
1431,14,"POV","Asian","No"
1432,22,"NO","White","No"
1433,48,"NO","White","No"
1434,54,"NO","White","No"
1435,53,"NO","White","No"
1436,41,"NO","Multirace","No"
1437,27,"NO","Black","No"
1438,69,"POV","White","No"
1439,6,"POV","Asian","No"
1440,66,"NO","White","No"
1441,1,"NO","White","No"
1442,54,"NO","White","No"
1443,52,"NO","Hispanic","No"
1444,50,"NO","White","No"
1445,27,"NO","White","Yes"
1446,18,"NO","White","No"
1447,37,"NO","White","No"
1448,70,"NO","Hispanic","No"
1449,19,"NO","White","No"
1450,70,"NO","Black","Yes"
1451,37,"POV","White","No"
1452,59,"NO","White","No"
1453,12,"NO","White","No"
1454,13,"POV","White","No"
1455,69,"POV","Asian","No"
1456,20,"NO","White","No"
1457,4,"NO","Asian","No"
1458,16,"POV","White","No"
1459,70,"NO","White","No"
1460,35,"NO","White","No"
1461,49,"NO","White","No"
1462,14,"NO","White","No"
1463,63,"NO","White","No"
1464,22,"NO","White","No"
1465,22,"NO","Hispanic","No"
1466,51,"POV","White","No"
1467,13,"POV","White","Yes"
1468,18,"NO","Asian","No"
1469,24,"NO","White","No"
1470,38,"NO","White","No"
1471,23,"POV","White","No"
1472,35,"NO","White","No"
1473,1,"POV","White","No"
1474,70,"NO","White","No"
1475,60,"POV","White","No"
1476,65,"NO","White","No"
1477,61,"NO","White","No"
1478,38,"NO","White","No"
1479,59,"NO","White","No"
1480,39,"NO","Hispanic","No"
1481,30,"NO","White","No"
1482,53,"NO","White","No"
1483,15,"NO","White","No"
1484,7,"NO","White","No"
1485,37,"NO","White","No"
1486,36,"NO","White","No"
1487,30,"NO","Hispanic","No"
1488,26,"NO","White","No"
1489,27,"NO","White","No"
1490,45,"NO","White","No"
1491,27,"NO","Black","No"
1492,27,"NO","White","No"
1493,19,"NO","Black","No"
1494,52,"NO","White","Yes"
1495,21,"NO","White","No"
1496,15,"POV","White","No"
1497,60,"NO","Hispanic","No"
1498,54,"NO","White","No"
1499,67,"NO","White","No"
1500,4,"NO","White","No"
1501,61,"NO","White","No"
1502,3,"POV","White","No"
1503,58,"NO","White","No"
1504,18,"POV","White","No"
1505,27,"NO","Black","No"
1506,1,"NO","Asian","No"
1507,37,"NO","White","No"
1508,59,"NO","White","No"
1509,2,"POV","White","No"
1510,8,"NO","Asian","No"
1511,68,"NO","White","No"
1512,36,"POV","Multirace","No"
1513,13,"POV","Asian","No"
1514,67,"NO","White","No"
1515,13,"POV","White","No"
1516,18,"NO","Asian","No"
1517,1,"NO","Asian","Yes"
1518,33,"POV","White","No"
1519,50,"NO","White","No"
1520,3,"NO","Amer Indian","No"
1521,3,"POV","White","No"
1522,1,"NO","White","No"
1523,2,"NO","White","No"
1524,1,"NO","Asian","No"
1525,65,"NO","White","No"
1526,4,"NO","White","No"
1527,3,"NO","White","No"
1528,14,"NO","White","No"
1529,8,"NO","White","No"
1530,61,"NO","Multirace","No"
1531,20,"NO","Hispanic","No"
1532,10,"NO","White","No"
1533,8,"NO","White","No"
1534,60,"NO","White","No"
1535,37,"NO","White","No"
1536,14,"NO","White","No"
1537,67,"NO","White","No"
1538,14,"POV","White","No"
1539,1,"NO","White","No"
1540,60,"NO","White","No"
1541,13,"POV","White","No"
1542,2,"NO","White","No"
1543,1,"POV","Asian","Yes"
1544,51,"NO","White","No"
1545,22,"NO","White","No"
1546,25,"NO","White","No"
1547,11,"NO","Black","No"
1548,59,"POV","White","No"
1549,69,"POV","Asian","Yes"
1550,48,"POV","Hispanic","No"
1551,13,"NO","White","No"
1552,59,"NO","Black","No"
1553,10,"NO","White","No"
1554,13,"POV","Asian","No"
1555,10,"NO","White","No"
1556,2,"NO","White","No"
1557,69,"POV","White","Yes"
1558,27,"NO","White","No"
1559,16,"NO","White","No"
1560,31,"NO","White","Yes"
1561,34,"POV","White","No"
1562,58,"NO","White","No"
1563,21,"NO","White","No"
1564,19,"POV","White","No"
1565,59,"NO","Multirace","No"
1566,4,"NO","Asian","No"
1567,38,"NO","White","No"
1568,2,"NO","White","Yes"
1569,19,"NO","White","No"
1570,56,"NO","White","No"
1571,60,"POV","White","No"
1572,17,"POV","Hispanic","No"
1573,38,"NO","White","No"
1574,63,"NO","Black","No"
1575,51,"NO","White","No"
1576,70,"NO","Hispanic","No"
1577,21,"NO","Hispanic","No"
1578,22,"NO","Hispanic","No"
1579,57,"POV","White","No"
1580,22,"NO","Hispanic","No"
1581,14,"POV","Asian","No"
1582,69,"POV","White","No"
1583,29,"NO","White","No"
1584,19,"NO","White","No"
1585,65,"NO","White","No"
1586,70,"NO","Asian","No"
1587,26,"NO","White","No"
1588,29,"NO","White","No"
1589,60,"NO","Hispanic","No"
1590,46,"NO","White","No"
1591,4,"NO","White","No"
1592,69,"POV","White","No"
1593,53,"NO","White","No"
1594,70,"NO","White","No"
1595,30,"NO","White","No"
1596,15,"POV","White","No"
1597,10,"NO","White","No"
1598,13,"NO","White","No"
1599,36,"POV","White","Yes"
1600,14,"POV","White","No"
1601,6,"NO","White","No"
1602,67,"NO","Black","No"
1603,43,"NO","White","No"
1604,48,"NO","White","No"
1605,66,"NO","White","No"
1606,63,"NO","Black","No"
1607,3,"NO","Asian","No"
1608,61,"NO","Multirace","No"
1609,1,"NO","Asian","No"
1610,66,"NO","White","No"
1611,1,"NO","White","No"
1612,53,"NO","White","No"
1613,30,"NO","Hispanic","No"
1614,16,"POV","Black","Yes"
1615,16,"POV","Asian","No"
1616,52,"NO","Multirace","No"
1617,54,"NO","White","No"
1618,40,"POV","White","No"
1619,9,"NO","White","No"
1620,17,"POV","Hispanic","No"
1621,39,"NO","White","Yes"
1622,69,"POV","White","No"
1623,67,"NO","White","No"
1624,9,"NO","Multirace","No"
1625,63,"NO","White","No"
1626,70,"POV","White","Yes"
1627,15,"POV","White","No"
1628,12,"POV","White","No"
1629,25,"NO","White","No"
1630,67,"NO","Hispanic","No"
1631,67,"NO","White","No"
1632,57,"NO","Multirace","No"
1633,70,"NO","White","No"
1634,68,"NO","White","Yes"
1635,1,"NO","White","No"
1636,48,"NO","White","No"
1637,53,"NO","White","No"
1638,47,"NO","Hispanic","No"
1639,27,"POV","White","No"
1640,1,"NO","White","Yes"
1641,29,"NO","White","No"
1642,70,"NO","White","No"
1643,67,"NO","White","No"
1644,69,"POV","White","No"
1645,20,"POV","Black","No"
1646,2,"NO","White","No"
1647,45,"NO","White","No"
1648,67,"NO","White","Yes"
1649,13,"NO","Asian","No"
1650,56,"NO","Black","No"
1651,70,"POV","White","No"
1652,59,"NO","White","No"
1653,2,"NO","White","No"
1654,64,"POV","Hispanic","No"
1655,70,"NO","Multirace","No"
1656,46,"NO","White","No"
1657,67,"NO","White","No"
1658,30,"NO","Hispanic","No"
1659,44,"NO","White","No"
1660,62,"NO","White","No"
1661,17,"NO","White","No"
1662,58,"POV","White","Yes"
1663,70,"NO","White","No"
1664,19,"POV","White","No"
1665,57,"POV","Black","No"
1666,54,"NO","White","No"
1667,28,"NO","White","Yes"
1668,27,"NO","Black","No"
1669,7,"NO","White","No"
1670,70,"POV","White","No"
1671,47,"NO","White","No"
1672,16,"NO","White","No"
1673,57,"POV","White","No"
1674,69,"NO","White","No"
1675,70,"NO","Asian","No"
1676,4,"POV","White","No"
1677,33,"NO","White","Yes"
1678,25,"NO","White","No"
